frame_id,player_id,x1,y1,x2,y2,quality_score
193,30,1082,271,1129,334,0.7291187121667602
193,31,1061,274,1110,351,0.8809457304733451
194,1,360,291,406,372,0.8902152201666382
194,2,-115,145,-78,210,0.8451362008934362
194,4,36,-44,52,-14,0.8371903274553303
194,6,606,258,656,349,0.9019267340731478
194,8,529,179,568,245,0.9005549377061267
194,10,1300,579,1282,529,0.8984800418156702
194,11,235,250,317,399,0.8385447220037392
194,12,258,222,296,299,0.8842827467639283
194,13,888,317,945,414,0.8113521696367244
194,15,-13,234,24,314,0.8670915008327487
194,18,-900,251,-850,365,0.8081669763319654
194,19,175,368,231,472,0.9010932162658399
194,22,-818,98,-785,164,0.8202520583836168
194,24,412,256,404,240,0.8759890992296304
194,25,237,329,283,412,0.8384911491757816
194,26,182,242,221,312,0.891539685921869
194,27,912,227,957,307,0.891424898169715
194,28,394,249,436,327,0.8857084762182363
194,29,829,237,871,298,0.8547615871625182
194,30,1083,271,1130,335,0.6802190432073403
194,31,1050,272,1102,351,0.8810853915897512
195,1,351,291,395,371,0.8815707617578942
195,2,-121,146,-84,211,0.8451380019006949
195,4,37,-49,53,-20,0.8370375369274266
195,6,597,257,646,345,0.9005370476953903
195,8,518,179,558,245,0.8994070144063657
195,10,1302,581,1282,528,0.8984800418156704
195,11,228,249,311,399,0.8385495669232723
195,12,244,219,282,298,0.8828288410581453
195,13,878,314,936,412,0.8109895857979841
195,15,-18,234,19,313,0.8620852219907573
195,18,-913,251,-863,365,0.8081676350114697
195,19,169,369,224,471,0.8999602925538761
195,22,-830,98,-797,164,0.8202527632993246
195,24,408,255,399,238,0.8759890992296304
195,25,229,329,275,413,0.8384928860191585
195,26,171,243,208,309,0.887868065232718
195,27,901,227,946,307,0.8908725016619483
195,28,377,251,418,329,0.883451010881697
195,29,816,240,857,298,0.8530771791689234
195,30,1083,271,1131,335,0.6807831119410557
195,31,1042,270,1095,350,0.8912553449222878
196,1,345,293,390,374,0.8771567312450385
196,2,-127,146,-90,211,0.8451398018866272
196,4,38,-54,53,-26,0.8368730610108666
196,6,588,255,637,342,0.8993173262442955
196,8,507,178,548,246,0.8980904002839335
196,10,1303,582,1282,526,0.8984800418156704
196,11,220,248,304,399,0.8385543115869687
196,12,230,217,267,294,0.8810917335203727
196,13,869,311,927,409,0.8135740160408426
196,15,-24,233,14,312,0.8553408906825534
196,18,-926,251,-876,365,0.8081682914430568
196,19,156,370,211,471,0.8978901218266117
196,22,-843,98,-809,163,0.820253468171132
196,24,403,255,393,236,0.8759890992296304
196,25,222,329,268,413,0.838494603135028
196,26,160,246,199,316,0.8810196871528957
196,27,892,228,937,308,0.8897012849891737
196,28,360,254,398,327,0.8801578248845089
196,29,802,231,848,296,0.8525439631037753
196,30,1084,271,1132,336,0.7311328991036639
196,31,1035,270,1090,351,0.8997001419906734
197,1,332,291,378,374,0.8719069850697133
197,2,-133,146,-95,211,0.8451416008604213
197,4,39,-59,53,-32,0.8366956862605763
197,6,579,255,628,339,0.8985765221532105
197,8,500,179,539,246,0.8968376050147366
197,10,1304,583,1282,525,0.8984800418156702
197,11,213,247,297,400,0.8385589589464557
197,12,214,216,252,292,0.8789767150558183
197,13,860,309,919,407,0.8623980743069347
197,15,-29,233,9,312,0.8507777783454299
197,19,148,372,200,471,0.8955391462443139
197,22,-855,97,-822,163,0.8202541729992079
197,24,399,254,388,234,0.8759890992296304
197,25,214,329,261,413,0.8384963009117967
197,26,148,247,188,320,0.8788812906867756
197,27,884,227,927,305,0.8865319879912839
197,28,339,255,377,327,0.8725120549745253
197,29,792,233,837,295,0.8694757042360893
197,30,1085,272,1132,336,0.7810240334684208
197,31,1026,271,1080,351,0.8989481509064857
198,1,324,291,370,374,0.8692427979722148
198,2,-139,146,-101,212,0.8451433988311583
198,4,40,-64,54,-37,0.83650403907805
198,6,571,255,619,338,0.8973672767811344
198,8,487,180,526,247,0.8951006407335103
198,10,1252,400,1279,472,0.8402887509524265
198,11,206,246,290,400,0.8385635118456394
198,12,200,214,237,289,0.877489055174086
198,13,860,307,918,406,0.9012930620966587
198,15,-34,232,3,311,0.8476112784950494
198,19,139,374,190,472,0.8945331861039573
198,22,-868,97,-834,163,0.8202548777837202
198,24,333,286,367,344,0.845371585071782
198,25,318,316,354,373,0.7637824405152948
198,26,135,247,174,318,0.876817954754969
198,27,873,226,915,302,0.8853970779763822
198,28,314,256,355,332,0.8682930671168404
198,29,781,232,827,295,0.8802797775683884
198,30,1085,272,1133,336,0.8297065726863109
198,31,1027,270,1072,338,0.8713376919210573
199,1,306,287,353,371,0.866851986746478
199,2,-145,147,-107,212,0.8451451958078153
199,4,41,-69,54,-43,0.8362965598888301
199,6,563,256,612,339,0.897067851884095
199,8,476,180,514,246,0.8941512457292016
199,10,1244,397,1280,491,0.791581507237377
199,11,199,245,284,400,0.8385679730253821
199,12,188,214,225,289,0.8758209510312287
199,13,855,307,912,406,0.8866749149180496
199,15,-39,232,-1,310,0.8426916453952618
199,19,126,374,178,473,0.8932091211135785
199,24,327,285,361,344,0.8333665992353578
199,25,313,316,349,373,0.7149840129139367
199,26,118,248,160,323,0.8757739980475947
199,27,858,224,901,302,0.8844451749778993
199,28,292,255,335,333,0.8654406831858127
199,29,768,227,819,295,0.879173284238589
199,30,1086,272,1134,337,0.8303593151715685
199,31,1028,269,1061,319,0.8680640097675181
200,1,290,285,339,370,0.8677727191534088
200,2,-152,147,-113,213,0.8451469917992656
200,4,42,-74,55,-49,0.8360714723669589
200,6,557,255,604,339,0.8969015742368807
200,8,463,180,500,245,0.8930541049211126
200,10,1236,393,1277,496,0.7782889183036305
200,11,191,244,277,400,0.838572345127947
200,12,174,214,210,289,0.8745241911129582
200,13,842,309,897,406,0.8730880084168533
200,15,-44,231,-6,309,0.8381494988762332
200,19,112,373,164,472,0.8912412314429957
200,24,321,285,356,344,0.683266989746768
200,25,309,315,344,372,0.7145358982606309
200,26,103,247,147,324,0.8765722247843681
200,27,844,223,888,302,0.8845777655099285
200,28,270,256,317,339,0.863469865228732
200,29,759,222,812,293,0.8825971979536836
200,30,1086,272,1134,337,0.8310408016870141
200,31,1020,267,1054,318,0.8565693817406168
201,1,276,283,326,368,0.8698606043883319
201,2,-158,147,-119,213,0.8451487868142813
201,4,43,-79,55,-55,0.8358267465969988
201,6,546,254,594,338,0.897044294152491
201,8,449,178,487,242,0.8920295746348755
201,10,1226,390,1273,497,0.7776388268381554
201,11,184,243,270,400,0.8385766307012195
201,12,160,214,196,290,0.8733750132183171
201,13,843,308,890,394,0.8553575076690226
201,15,-49,231,-11,309,0.8343250050354081
201,19,97,371,152,472,0.8894604354972333
201,24,316,285,350,345,0.6831673802581784
201,25,304,315,339,371,0.7141821445679177
201,26,92,246,137,324,0.8761802332998007
201,27,833,222,877,301,0.886308485292546
201,28,258,257,300,330,0.8600819747465889
201,29,751,219,805,294,0.8852393046221945
201,30,1087,273,1135,337,0.8317541988942057
201,31,1012,265,1043,310,0.8475502101479355
201,32,986,280,1031,345,0.5877699679136277
202,1,264,282,315,369,0.8695029317321057
202,2,-164,147,-125,214,0.8451505808615336
202,4,44,-84,56,-61,0.8355600547778355
202,6,535,252,583,335,0.8961894510701904
202,8,435,177,474,243,0.8908397349327118
202,10,1214,389,1265,496,0.6569968600851078
202,11,177,242,264,400,0.8385808322027204
202,12,144,213,181,290,0.8720730968337698
202,13,831,305,882,401,0.8429097632649187
202,15,-54,230,-16,308,0.8304848452437417
202,19,84,370,140,471,0.8885162683091217
202,24,310,285,345,345,0.701516735311758
202,25,299,314,334,371,0.7631723160865707
202,26,83,245,128,324,0.877333870277764
202,27,821,223,866,301,0.8861657526120159
202,28,242,258,284,331,0.8574299473455882
202,29,739,221,791,294,0.8848126553156467
202,30,1088,273,1136,338,0.8325030326784619
202,31,1007,264,1035,305,0.8539596476861586
202,32,976,274,1025,344,0.7147201145150189
203,1,251,282,302,369,0.8699001839451554
203,2,-170,148,-131,214,0.8451523739495952
203,4,45,-89,56,-67,0.8352687177017051
203,6,523,250,571,332,0.8951921664202172
203,8,426,176,466,243,0.8900579738161737
203,10,1200,388,1252,493,0.7012940557907914
203,11,169,241,257,400,0.8385849520034203
203,12,128,211,165,289,0.8707005458928727
203,13,820,303,872,401,0.8530099654816818
203,15,-59,230,-22,307,0.8272457154860764
203,19,73,370,130,470,0.8877821084516813
203,24,304,285,339,345,0.7133225021710028
203,25,294,314,329,370,0.811347028036459
203,26,64,246,109,325,0.8760743295536364
203,27,812,223,856,301,0.8856037294765715
203,28,223,259,268,336,0.8568512112336558
203,29,725,222,777,295,0.8845228460700825
203,30,1088,273,1137,338,0.831084292952998
203,31,1001,263,1027,301,0.8485261843703302
203,32,967,270,1019,343,0.8200673854440665
204,1,241,283,290,369,0.8703853097985776
204,2,-176,148,-137,214,0.8451541660869406
204,4,46,-94,57,-73,0.8349496397584855
204,6,514,250,563,330,0.8949529581249785
204,8,418,176,457,244,0.8897117091038561
204,10,1186,386,1239,488,0.7141310093327284
204,11,162,240,250,400,0.8385889923913692
204,12,111,209,148,287,0.8695103298234699
204,13,808,301,862,400,0.8513712694646276
204,15,-64,229,-27,306,0.8251011806767297
204,19,59,371,118,472,0.8865027242529843
204,24,299,285,334,345,0.7132228926824131
204,25,290,314,324,369,0.8114206924099114
204,26,51,247,96,325,0.8760499249663058
204,27,803,222,846,301,0.8844334112278648
204,28,204,259,250,337,0.856339712038096
204,29,711,219,766,295,0.8844962277884053
204,30,1089,273,1137,339,0.830696182886693
204,31,985,262,1012,302,0.843360840246812
204,32,959,277,1008,345,0.8192744355360216
205,1,229,284,277,370,0.8705505977420285
205,2,-182,148,-143,215,0.8451559572819485
205,4,47,-98,57,-79,0.8345992295803808
205,6,506,249,555,330,0.8927556031213107
205,8,403,177,442,244,0.8883777570164939
205,10,1169,384,1223,483,0.7155802273340605
205,11,155,239,243,401,0.838592955575149
205,12,92,208,130,286,0.8683731025074166
205,13,799,300,855,400,0.8647408572080973
205,15,-69,229,-32,305,0.8239487193556769
205,19,50,373,108,474,0.8866041338944128
205,24,293,284,328,345,0.7131232831938235
205,25,285,313,319,369,0.8117062103169597
205,26,38,248,82,325,0.8766397914365862
205,27,790,221,832,300,0.8832613008983964
205,28,186,259,233,337,0.8588418471734895
205,29,701,218,757,293,0.8860423559750724
205,30,1090,274,1138,339,0.8315662762949245
205,31,967,262,1004,318,0.8361560718612207
205,32,947,270,995,335,0.8086913744478025
206,1,214,283,262,369,0.8698251205237901
206,2,-188,149,-149,215,0.8451577475429022
206,4,47,-103,58,-85,0.8342133026016625
206,6,496,250,545,331,0.8925418257925408
206,8,391,177,429,244,0.8882846116301517
206,10,1149,380,1205,480,0.7166514857577272
206,11,147,238,237,401,0.8385968436871591
206,12,74,207,114,285,0.8681857507693116
206,13,789,299,846,399,0.8812510083524261
206,15,-75,228,-37,305,0.8232597453339707
206,19,41,375,98,475,0.8865453311935498
206,24,287,284,323,345,0.7130236737052336
206,25,280,313,314,368,0.8122548941671448
206,26,23,248,69,327,0.8766366159480663
206,27,774,218,818,300,0.882539391403658
206,28,168,259,217,338,0.8605560155703982
206,29,689,219,746,294,0.8857503885655452
206,30,1090,274,1139,339,0.8670204059039808
206,31,957,261,993,316,0.8301761734912978
206,32,939,278,986,341,0.7976719474485666
207,1,198,282,246,368,0.8694014173534153
207,2,-194,149,-155,216,0.8451595368779916
207,4,48,-108,58,-90,0.8337869606861343
207,6,488,250,537,331,0.8926827996645753
207,8,377,177,414,243,0.8877222000291531
207,10,1127,375,1182,473,0.7177311726589063
207,11,698,218,735,294,0.6811617184023944
207,12,59,207,100,285,0.8676275159100882
207,13,782,300,839,399,0.8805074851049617
207,15,-80,228,-43,304,0.8246653637194081
207,19,27,376,83,476,0.8861388863508974
207,24,281,284,317,346,0.7121082862411816
207,25,275,312,309,367,0.8131342280366549
207,26,7,246,54,327,0.8761965828661525
207,27,760,216,805,298,0.882304828744498
207,28,147,259,198,339,0.8608962252292464
207,29,678,218,734,293,0.8827332176518845
207,30,1091,274,1139,340,0.8702953327154712
207,31,947,260,984,316,0.8309626117001709
207,32,927,265,982,341,0.7828645339172807
208,1,181,280,230,367,0.8687100978267981
208,2,-200,149,-161,216,0.8451613252953138
208,4,49,-113,58,-96,0.8333144424635985
208,6,477,259,521,331,0.8895434574343174
208,8,362,176,399,241,0.8868940775639973
208,10,1104,371,1158,467,0.7195120532996456
208,11,703,217,740,292,0.6759943181362427
208,12,41,207,81,285,0.8662263739056267
208,13,780,301,834,398,0.8782670195464131
208,15,-85,227,-48,303,0.8350705167475045
208,19,11,374,69,476,0.8857839921345455
208,24,276,284,312,346,0.7223559063409057
208,25,270,312,304,367,0.8144354477293609
208,26,-2,246,42,323,0.8753903626641799
208,27,748,216,794,297,0.8821260039079759
208,28,128,260,181,340,0.8620281898229851
208,29,668,219,723,294,0.8829566365762498
208,30,1092,274,1140,340,0.8723592946601262
208,31,938,259,975,315,0.828268386656619
208,32,913,258,973,341,0.79115820107267
209,1,166,279,217,366,0.8683576448634083
209,2,-206,149,-167,217,0.8451631128028751
209,4,50,-118,59,-102,0.8327889359608609
209,6,462,249,512,332,0.8835706654494337
209,8,346,175,385,240,0.8861207845956165
209,10,1082,368,1135,464,0.7222529343550839
209,11,708,216,744,289,0.6718010346719259
209,12,25,208,66,286,0.865820172026037
209,13,772,300,827,399,0.8782914233478551
209,15,-90,226,-53,302,0.8350707165065965
209,19,0,372,58,473,0.8848311464913385
209,24,270,284,306,346,0.7507749472609204
209,25,266,312,299,366,0.8162864448135516
209,26,-8,245,35,323,0.8778929095497516
209,27,735,215,782,298,0.8816627571231348
209,28,110,261,164,342,0.8629666004616203
209,29,662,231,708,294,0.8812573862113706
209,30,1092,275,1141,340,0.8757733885080154
209,31,929,258,966,315,0.8289801832795537
209,32,899,256,962,344,0.8056385734624337
210,1,151,278,204,367,0.871610759495786
210,2,-212,150,-173,217,0.8451648994085914
210,4,51,-123,59,-108,0.8322023422872011
210,6,450,246,501,328,0.8835868404557066
210,8,332,175,373,241,0.8857501819669069
210,10,1061,365,1113,463,0.7580259383501239
210,11,673,215,701,271,0.6145834593583397
210,12,11,208,51,285,0.86584134998748
210,13,760,298,815,399,0.8770281866064354
210,15,-95,226,-58,302,0.8350709131155205
210,19,-5,371,51,471,0.88643228911407
210,24,264,283,301,346,0.7738998179564665
210,25,261,311,294,365,0.8188756517855045
210,26,-20,245,23,323,0.8636859547625653
210,27,724,216,770,298,0.8810454371047902
210,28,94,263,148,343,0.8647031631221824
210,29,651,233,695,293,0.8801117304445577
210,30,1093,275,1142,341,0.8757734674717581
210,31,920,258,957,314,0.8325447195366725
210,32,888,255,951,343,0.8285570008037284
211,1,137,279,191,367,0.8738484215233671
211,2,-218,150,-179,217,0.8451666851202901
211,4,52,-128,60,-114,0.8315449752062152
211,6,442,243,493,324,0.8842030293453171
211,8,319,174,362,242,0.8852403445724525
211,10,1041,362,1092,460,0.7949874568540791
211,11,670,213,696,265,0.6552982806252662
211,12,-2,206,37,284,0.866331703090395
211,13,748,296,803,396,0.8761989784509252
211,15,-100,225,-63,301,0.8350711065326633
211,19,-10,371,43,471,0.88590167062757
211,24,259,283,295,346,0.7975447766129127
211,25,256,311,289,365,0.8225017562689545
211,26,-31,245,12,323,0.8560766356220355
211,27,714,216,758,297,0.8803825802583445
211,28,81,264,134,343,0.8676527144958496
211,29,636,221,687,292,0.8752439186806121
211,30,1093,275,1142,341,0.8757735459232778
211,31,910,257,948,314,0.8332697848800388
211,32,879,255,943,344,0.855305869075396
212,1,131,297,173,366,0.8667082471070373
212,2,-224,150,-185,218,0.8451684699457114
212,4,53,-133,60,-120,0.8308051758977049
212,6,433,242,485,324,0.8842468301483735
212,8,307,175,351,243,0.8862109135367593
212,10,1020,359,1071,456,0.8616498865668227
212,11,667,212,691,260,0.6499361449484186
212,12,-9,204,26,277,0.865253304630999
212,13,736,294,792,395,0.8740250872088675
212,15,-105,225,-69,300,0.8350712967157214
212,19,-20,371,33,471,0.8693154687222377
212,24,253,283,290,346,0.8398297932785586
212,25,251,310,284,364,0.8445706448071548
212,26,-43,245,0,323,0.8498029200271418
212,27,702,215,745,295,0.8798841994806894
212,28,66,264,118,342,0.8735106372259489
212,29,622,214,678,292,0.8751319482915685
212,30,1094,275,1143,342,0.8757736238660947
212,31,901,256,939,314,0.8355968674632854
212,32,870,256,933,344,0.8640019468492015
213,1,121,286,165,356,0.8474904948200489
213,2,-230,151,-191,218,0.8451702538925079
213,4,54,-138,61,-126,0.8299688143277928
213,6,424,242,477,325,0.8903751595259499
213,8,296,176,340,244,0.88683342578371
213,10,1000,356,1050,452,0.8677488948779016
213,11,665,211,686,255,0.6436547643789488
213,12,-23,203,12,276,0.8469202455909328
213,13,729,292,785,393,0.8734778186260211
213,15,-110,224,-74,299,0.8350714836216888
213,19,-30,371,23,471,0.8608193776967508
213,24,247,283,284,347,0.8456758119618766
213,25,247,310,280,363,0.8521412842521567
213,26,-55,245,-10,324,0.8451989459185423
213,27,690,214,732,295,0.8809192016856657
213,28,47,263,102,344,0.8760014803256837
213,29,612,211,671,290,0.8791904859897423
213,30,1095,276,1144,342,0.8757737013036992
213,31,892,255,930,313,0.8389289799211377
213,32,868,257,928,344,0.8717102690968888
214,1,108,282,158,363,0.8374051696264734
214,2,-236,151,-197,219,0.8451720369682485
214,4,55,-143,61,-132,0.8290186372310395
214,6,419,243,471,326,0.8906846473814902
214,8,289,176,331,244,0.8882657077891041
214,10,981,355,1030,449,0.8674891533553212
214,11,662,209,682,249,0.6813318816716685
214,12,-36,203,-1,274,0.8381035001065491
214,13,727,292,783,393,0.875780291844488
214,15,-115,224,-79,299,0.8350716672068408
214,19,-40,371,13,471,0.8538674843872166
214,24,242,283,279,347,0.8456784532338015
214,25,242,309,275,363,0.8521412431417461
214,26,-66,245,-21,324,0.840003336867194
214,27,679,213,722,293,0.8815498621966994
214,28,30,263,86,346,0.8776782127550014
214,29,602,211,662,290,0.8814336998090411
214,30,1095,276,1144,342,0.8757737782395518
214,31,875,257,913,318,0.8356106252151185
214,32,863,279,907,343,0.870354668861324
215,1,93,279,147,366,0.8376484145093415
215,2,-242,151,-203,219,0.8451738191804168
215,4,56,-148,62,-137,0.8279334059171035
215,6,413,244,464,326,0.8904742122166971
215,8,278,176,319,244,0.8890869183391259
215,10,964,355,1012,447,0.8676985436903465
215,11,659,208,677,244,0.6782092812872509
215,12,-50,202,-15,273,0.830897390842996
215,13,717,292,773,393,0.8825094629997297
215,15,-120,223,-84,298,0.8350718474267211
215,19,-50,371,3,470,0.8490369787091563
215,24,236,282,273,347,0.8456810564244097
215,25,237,309,270,362,0.852141184456688
215,26,-78,245,-33,324,0.8348144913678825
215,27,670,212,712,290,0.8817872429110962
215,28,14,263,72,346,0.8790618456430735
215,29,593,214,651,291,0.8851010459027646
215,30,1096,276,1145,343,0.875773854677083
215,31,866,256,903,318,0.8341479351934283
215,32,856,282,896,342,0.8669087641025335
216,1,80,277,134,366,0.841956363511744
216,2,-248,151,-208,220,0.8451756005364142
216,4,57,-153,62,-143,0.8266867419708284
216,6,407,258,450,326,0.8895593046185729
216,8,266,175,308,243,0.8895526306204335
216,10,950,355,998,446,0.8679348209522078
216,11,657,207,672,239,0.6733467241425779
216,12,-64,201,-29,272,0.8267964808893276
216,13,715,294,757,370,0.8745711415497388
216,15,-126,223,-90,297,0.8350720242361263
216,19,-60,371,-6,470,0.8436608671642587
216,24,230,282,268,347,0.8456836224029463
216,25,232,309,265,361,0.8521411078670036
216,26,-89,245,-44,324,0.8298121624780133
216,27,661,212,703,290,0.8811226020720881
216,28,1,263,59,348,0.8817188035419683
216,29,587,222,635,287,0.8827932718195595
216,30,1097,277,1146,343,0.8757739306196943
216,31,860,254,894,312,0.8329149691353527
216,32,844,281,885,341,0.8652066162382217
217,1,68,275,123,364,0.86573246235
217,2,-254,152,-214,220,0.8451773810435594
217,4,58,-158,62,-149,0.8252455605171485
217,6,396,244,445,322,0.8688586742731926
217,8,255,173,298,241,0.8892207118398343
217,10,937,354,984,440,0.8634769879219495
217,11,654,205,668,233,0.6692476350556077
217,12,-78,200,-43,270,0.8237260900010452
217,13,708,294,756,386,0.8402930425057167
217,15,-131,222,-95,296,0.8350721975890913
217,19,-70,371,-16,470,0.838293948606339
217,24,224,282,262,347,0.84568615201401
217,25,227,308,260,361,0.8521410130349334
217,26,-101,245,-56,324,0.8270852850796186
217,27,652,212,693,290,0.8802809993663248
217,28,-7,264,50,349,0.8858744110347158
217,29,581,214,636,291,0.8763909913053425
217,30,1097,277,1146,343,0.8757740060707586
217,31,856,252,885,303,0.831769768413272
217,32,838,281,880,340,0.8681878088275651
218,1,59,274,114,362,0.8781414116897028
218,2,-260,152,-220,220,0.8451791607090913
218,4,59,-163,63,-155,0.8235679107935698
218,6,388,240,440,319,0.8679066629344921
218,8,245,173,289,241,0.8901671151628501
218,10,922,352,973,442,0.8635092831817122
218,11,651,204,663,228,0.666429100197405
218,12,-91,199,-57,269,0.8193747255831529
218,13,699,293,749,391,0.8294396063532462
218,15,-136,222,-100,295,0.8350723674388736
218,19,-80,371,-26,470,0.8339429390611002
218,24,219,282,257,347,0.8456886460783883
218,25,223,308,255,360,0.8521408996147155
218,26,-112,245,-67,324,0.8239514624964921
218,27,643,211,682,290,0.8799320121718985
218,28,-12,266,42,349,0.8890607060198369
218,29,574,211,630,291,0.8757523830635199
218,30,1098,277,1147,344,0.8757740810336194
218,31,847,252,876,301,0.8279389046221707
218,32,826,260,882,339,0.8653390726420922
219,1,49,275,104,363,0.879046559318722
219,2,-266,152,-226,221,0.8451809395401684
219,4,60,-168,63,-161,0.8215999479454179
219,6,393,248,438,317,0.8193747001273747
219,8,236,173,282,243,0.8915978579826858
219,10,906,348,961,442,0.8643759398887412
219,11,649,203,658,222,0.6664006299114051
219,12,-105,199,-71,268,0.815685325945489
219,13,689,290,740,391,0.8274901282817032
219,15,-3,266,28,337,0.7507990315461514
219,19,-90,371,-36,470,0.829472315165678
219,24,213,282,251,348,0.8456911053938561
219,25,218,307,250,359,0.852140767252358
219,26,-124,245,-79,324,0.8212456618592634
219,27,635,210,672,285,0.8793423558793398
219,28,-27,266,28,350,0.8733078067539363
219,29,565,209,621,292,0.8755955075212617
219,30,1098,277,1148,344,0.8757741555115925
219,31,838,251,866,300,0.8313635598819138
219,32,817,254,879,339,0.8672085796183455
220,1,42,276,96,364,0.8809582496225868
220,2,-272,152,-232,221,0.8451827175438706
220,4,61,-173,64,-167,0.819271602522677
220,6,390,243,440,319,0.7739172523850669
220,8,233,174,277,244,0.8920947879994046
220,10,892,344,949,441,0.8657283102902575
220,11,646,202,653,217,0.6693228533092119
220,12,-119,198,-85,266,0.8122623789186365
220,13,681,289,732,387,0.8355751614386695
220,15,-2,267,29,338,0.742353843372378
220,19,-100,371,-46,470,0.8255585070826295
220,24,207,281,246,348,0.8456935307359461
220,25,213,307,245,359,0.8521406155854028
220,26,-135,245,-90,324,0.8194165143896972
220,27,624,208,663,286,0.8798871148936156
220,28,-41,267,14,351,0.8647316226358505
220,29,556,208,612,291,0.8755371557836729
220,30,1099,278,1149,345,0.8757742295079651
220,31,829,250,857,298,0.8329526988801277
220,32,809,252,872,340,0.872879431550799
221,1,36,277,88,364,0.8831238703469
221,2,-278,153,-238,222,0.8451844947272005
221,4,61,-178,64,-173,0.816490247520808
221,6,383,240,434,320,0.78102667805604
221,8,225,174,268,243,0.894012188377791
221,10,877,341,935,437,0.8679512890976445
221,11,643,200,649,212,0.788723900207805
221,12,-132,197,-99,265,0.8089646765768408
221,13,674,287,726,385,0.8696923663145276
221,15,-2,268,29,339,0.74274322572571
221,19,-110,371,-56,469,0.8231597064600762
221,24,202,281,240,348,0.8456959228586878
221,25,208,307,240,358,0.8521404442426808
221,26,-147,244,-102,324,0.8185560552318607
221,27,615,206,654,284,0.8801835929019599
221,28,-56,267,0,352,0.858278396768531
221,29,549,207,606,289,0.8840509585414
221,30,1100,278,1149,345,0.8757743030259968
221,31,820,249,848,297,0.8333776690457602
221,32,803,251,867,342,0.8770716306542343
222,1,29,276,80,365,0.8846659145249677
222,2,-284,153,-244,222,0.8451862710970837
222,4,62,-183,65,-179,0.813131195462147
222,6,376,239,428,320,0.7843644613790361
222,8,217,174,259,243,0.8954784755312579
222,10,862,339,920,434,0.8704933808935478
222,11,640,199,644,206,0.7784693773847249
222,12,-146,196,-113,264,0.8068337969467203
222,13,667,287,720,385,0.8776678578216656
222,15,-1,270,30,340,0.7431373057966275
222,19,-120,371,-66,469,0.8215578479722614
222,24,196,281,235,348,0.8456982824953194
222,25,204,306,235,357,0.8521402528440611
222,26,-158,244,-113,324,0.8182405769541219
222,27,606,206,645,283,0.8802663817758161
222,28,-71,268,-14,353,0.8524895193043113
222,29,543,208,600,290,0.8941880739660792
222,30,1100,278,1150,345,0.8757743760689198
222,31,811,248,838,295,0.8363878867689205
222,32,800,251,864,343,0.8889746541350823
223,1,18,274,70,365,0.8858091123182911
223,2,-290,153,-250,223,0.8451880466603701
223,4,63,-188,65,-184,0.8090230062636208
223,6,369,238,421,321,0.8328669854059687
223,8,209,173,250,242,0.8969809250577488
223,10,846,337,904,433,0.8721532601780557
223,11,638,198,639,201,0.771519978091473
223,12,-160,195,-127,262,0.8047889875291068
223,13,665,288,716,386,0.8802595230032508
223,15,-1,271,30,341,0.7930846308065169
223,19,-130,371,-76,469,0.8202442968698092
223,24,190,281,229,348,0.8457006103589706
223,25,199,306,230,357,0.8521400410001889
223,26,-170,244,-124,325,0.8186935156471582
223,27,596,205,635,282,0.8803812634197676
223,28,-85,268,-29,354,0.8474392338738754
223,29,536,209,593,291,0.8951544617764846
223,30,1101,278,1151,346,0.875774448639939
223,31,802,247,829,294,0.8391485691908123
223,32,796,250,859,344,0.8941507549798611
224,1,7,273,60,364,0.886419847235848
224,2,-296,154,-256,223,0.8451898214238354
224,4,64,-193,66,-190,0.8039239631069706
224,6,362,235,415,322,0.883144526378321
224,8,199,172,241,242,0.897627805876309
224,10,831,337,889,434,0.8736689348406546
224,11,635,196,635,195,0.7714432865755152
224,12,-174,194,-141,261,0.8031099751945776
224,13,663,288,714,386,0.8815432540535459
224,15,0,272,30,342,0.8002378122898157
224,19,-140,371,-87,469,0.8190273549420273
224,24,184,281,224,348,0.8457029071433209
224,25,194,305,225,356,0.8521398083122171
224,26,-181,244,-136,325,0.8296212976688488
224,27,586,205,623,282,0.8808196757115225
224,28,-100,269,-43,355,0.8424159865112968
224,29,537,225,583,292,0.8841481307685515
224,30,1234,145,1283,218,0.8155070646232241
224,31,793,246,820,292,0.842554727764548
224,32,790,250,851,344,0.89665341000179
225,1,1,272,54,362,0.8875109994622373
225,2,-302,154,-262,223,0.8451915953941815
225,4,65,-198,66,-196,0.7974828133269287
225,6,355,234,409,320,0.8967735623439699
225,8,190,172,233,243,0.898327647767671
225,10,818,337,877,433,0.8754478533986485
225,11,542,212,578,293,0.7239610646429483
225,12,-187,194,-155,260,0.8024919589943935
225,13,655,287,707,388,0.8822030320548028
225,15,0,274,31,343,0.8008042459495679
225,19,-150,371,-97,469,0.8199429549450594
225,24,179,280,218,349,0.8457051735232315
225,25,189,305,220,355,0.8521395543715264
225,26,-193,244,-147,325,0.8296214561247086
225,27,575,204,612,283,0.8803197479419973
225,28,-115,270,-57,356,0.837488909697139
225,29,529,226,575,292,0.873626225213696
225,30,1231,145,1281,217,0.7789137611911274
225,31,784,246,810,291,0.8466969634260055
225,32,784,250,842,343,0.8963892173453484
226,1,-1,272,46,353,0.8861989499900405
226,2,-308,154,-268,224,0.8451933685780375
226,4,66,-203,67,-202,0.7891699092251694
226,6,351,233,404,318,0.8973954497775994
226,8,182,172,228,243,0.8992109191411217
